Problem type:
least_squares
nparams:
8
function_evaluation,seconds,x(0),x(1),x(2),x(3),x(4),x(5),x(6),x(7),objective_function
   107,  1.9439e+02,  1.2185807231445797e-01, -1.1475707023824504e-01,  1.8513594173216097e-01,  1.5799311379974843e-02,  1.4967675372746556e-01,  9.8187506843996075e-02,  2.0961867752147029e-01,  1.1350626385904549e-02,  2.7019681051496282e-04
   108,  1.9603e+02,  1.2185805741329678e-01, -1.1475708513940623e-01,  1.8513594173216097e-01,  1.5799311379974843e-02,  1.4967675372746556e-01,  9.8187506843996075e-02,  2.0961867752147029e-01,  1.1350626385904549e-02,  2.7019683702574554e-04
   109,  1.9762e+02,  1.2185805741329678e-01, -1.1475707023824504e-01,  1.8513595663332216e-01,  1.5799311379974843e-02,  1.4967675372746556e-01,  9.8187506843996075e-02,  2.0961867752147029e-01,  1.1350626385904549e-02,  2.7019674811895876e-04
   110,  1.9922e+02,  1.2185805741329678e-01, -1.1475707023824504e-01,  1.8513594173216097e-01,  1.5799326281136037e-02,  1.4967675372746556e-01,  9.8187506843996075e-02,  2.0961867752147029e-01,  1.1350626385904549e-02,  2.7019681251671195e-04
   111,  2.0078e+02,  1.2185805741329678e-01, -1.1475707023824504e-01,  1.8513594173216097e-01,  1.5799311379974843e-02,  1.4967676862862675e-01,  9.8187506843996075e-02,  2.0961867752147029e-01,  1.1350626385904549e-02,  2.7019681272557168e-04
   112,  2.0236e+02,  1.2185805741329678e-01, -1.1475707023824504e-01,  1.8513594173216097e-01,  1.5799311379974843e-02,  1.4967675372746556e-01,  9.8187521745157269e-02,  2.0961867752147029e-01,  1.1350626385904549e-02,  2.7019685010471839e-04
   113,  2.0415e+02,  1.2185805741329678e-01, -1.1475707023824504e-01,  1.8513594173216097e-01,  1.5799311379974843e-02,  1.4967675372746556e-01,  9.8187506843996075e-02,  2.0961869242263148e-01,  1.1350626385904549e-02,  2.7019674805997188e-04
   114,  2.0576e+02,  1.2185805741329678e-01, -1.1475707023824504e-01,  1.8513594173216097e-01,  1.5799311379974843e-02,  1.4967675372746556e-01,  9.8187506843996075e-02,  2.0961867752147029e-01,  1.1350641287065743e-02,  2.7019680918677260e-04
   115,  2.0727e+02,  1.2233748818191202e-01, -1.1445698234267902e-01,  1.8333642419551577e-01,  1.6101681884263950e-02,  1.4798003850107430e-01,  9.9343778845754405e-02,  2.1215021514170199e-01,  1.1948214450967342e-02,  2.6967335624091882e-04
   116,  2.0890e+02,  1.2233750308307322e-01, -1.1445698234267902e-01,  1.8333642419551577e-01,  1.6101681884263950e-02,  1.4798003850107430e-01,  9.9343778845754405e-02,  2.1215021514170199e-01,  1.1948214450967342e-02,  2.6967335478180490e-04
   117,  2.1043e+02,  1.2233748818191202e-01, -1.1445699724384022e-01,  1.8333642419551577e-01,  1.6101681884263950e-02,  1.4798003850107430e-01,  9.9343778845754405e-02,  2.1215021514170199e-01,  1.1948214450967342e-02,  2.6967346259271051e-04
   118,  2.1191e+02,  1.2233748818191202e-01, -1.1445698234267902e-01,  1.8333643909667696e-01,  1.6101681884263950e-02,  1.4798003850107430e-01,  9.9343778845754405e-02,  2.1215021514170199e-01,  1.1948214450967342e-02,  2.6967308710678934e-04
   119,  2.1349e+02,  1.2233748818191202e-01, -1.1445698234267902e-01,  1.8333642419551577e-01,  1.6101696785425144e-02,  1.4798003850107430e-01,  9.9343778845754405e-02,  2.1215021514170199e-01,  1.1948214450967342e-02,  2.6967336226381086e-04
   120,  2.1500e+02,  1.2233748818191202e-01, -1.1445698234267902e-01,  1.8333642419551577e-01,  1.6101681884263950e-02,  1.4798005340223550e-01,  9.9343778845754405e-02,  2.1215021514170199e-01,  1.1948214450967342e-02,  2.6967335689598017e-04
   121,  2.1656e+02,  1.2233748818191202e-01, -1.1445698234267902e-01,  1.8333642419551577e-01,  1.6101681884263950e-02,  1.4798003850107430e-01,  9.9343793746915598e-02,  2.1215021514170199e-01,  1.1948214450967342e-02,  2.6967351978550072e-04
   122,  2.1819e+02,  1.2233748818191202e-01, -1.1445698234267902e-01,  1.8333642419551577e-01,  1.6101681884263950e-02,  1.4798003850107430e-01,  9.9343778845754405e-02,  2.1215023004286318e-01,  1.1948214450967342e-02,  2.6967310474514241e-04
   123,  2.1972e+02,  1.2233748818191202e-01, -1.1445698234267902e-01,  1.8333642419551577e-01,  1.6101681884263950e-02,  1.4798003850107430e-01,  9.9343778845754405e-02,  2.1215021514170199e-01,  1.1948229352128536e-02,  2.6967335036672983e-04
   124,  2.2132e+02,  1.2285477142246605e-01, -1.1414399145596583e-01,  1.8164808618696576e-01,  1.6307990217935189e-02,  1.4621999930884380e-01,  1.0060004308124172e-01,  2.1467946133346805e-01,  1.2495555223516358e-02,  2.6923302260354487e-04
   125,  2.2285e+02,  1.2285478632362724e-01, -1.1414399145596583e-01,  1.8164808618696576e-01,  1.6307990217935189e-02,  1.4621999930884380e-01,  1.0060004308124172e-01,  2.1467946133346805e-01,  1.2495555223516358e-02,  2.6923302128551568e-04
   126,  2.2442e+02,  1.2285477142246605e-01, -1.1414400635712703e-01,  1.8164808618696576e-01,  1.6307990217935189e-02,  1.4621999930884380e-01,  1.0060004308124172e-01,  2.1467946133346805e-01,  1.2495555223516358e-02,  2.6923312406227013e-04
   127,  2.2602e+02,  1.2285477142246605e-01, -1.1414399145596583e-01,  1.8164810108812696e-01,  1.6307990217935189e-02,  1.4621999930884380e-01,  1.0060004308124172e-01,  2.1467946133346805e-01,  1.2495555223516358e-02,  2.6923276857574759e-04
   128,  2.2757e+02,  1.2285477142246605e-01, -1.1414399145596583e-01,  1.8164808618696576e-01,  1.6308005119096382e-02,  1.4621999930884380e-01,  1.0060004308124172e-01,  2.1467946133346805e-01,  1.2495555223516358e-02,  2.6923302599284494e-04
   129,  2.2906e+02,  1.2285477142246605e-01, -1.1414399145596583e-01,  1.8164808618696576e-01,  1.6307990217935189e-02,  1.4622001421000499e-01,  1.0060004308124172e-01,  2.1467946133346805e-01,  1.2495555223516358e-02,  2.6923302277950058e-04
   130,  2.3066e+02,  1.2285477142246605e-01, -1.1414399145596583e-01,  1.8164808618696576e-01,  1.6307990217935189e-02,  1.4621999930884380e-01,  1.0060005798240292e-01,  2.1467946133346805e-01,  1.2495555223516358e-02,  2.6923317213764161e-04
   131,  2.3228e+02,  1.2285477142246605e-01, -1.1414399145596583e-01,  1.8164808618696576e-01,  1.6307990217935189e-02,  1.4621999930884380e-01,  1.0060004308124172e-01,  2.1467947623462924e-01,  1.2495555223516358e-02,  2.6923279298238435e-04
   132,  2.3380e+02,  1.2285477142246605e-01, -1.1414399145596583e-01,  1.8164808618696576e-01,  1.6307990217935189e-02,  1.4621999930884380e-01,  1.0060004308124172e-01,  2.1467946133346805e-01,  1.2495570124677552e-02,  2.6923301564845526e-04
   133,  2.3540e+02,  1.2341872777954258e-01, -1.1374595656596877e-01,  1.8008355688219316e-01,  1.6336962932945689e-02,  1.4437272264257908e-01,  1.0199253229094009e-01,  2.1716267002670653e-01,  1.2929544864075966e-02,  2.6902789634029812e-04
   134,  2.3700e+02,  1.2341874268070377e-01, -1.1374595656596877e-01,  1.8008355688219316e-01,  1.6336962932945689e-02,  1.4437272264257908e-01,  1.0199253229094009e-01,  2.1716267002670653e-01,  1.2929544864075966e-02,  2.6902789521456033e-04
   135,  2.3859e+02,  1.2341872777954258e-01, -1.1374597146712996e-01,  1.8008355688219316e-01,  1.6336962932945689e-02,  1.4437272264257908e-01,  1.0199253229094009e-01,  2.1716267002670653e-01,  1.2929544864075966e-02,  2.6902798809423916e-04
   136,  2.4013e+02,  1.2341872777954258e-01, -1.1374595656596877e-01,  1.8008357178335435e-01,  1.6336962932945689e-02,  1.4437272264257908e-01,  1.0199253229094009e-01,  2.1716267002670653e-01,  1.2929544864075966e-02,  2.6902767074188941e-04
   137,  2.4165e+02,  1.2341872777954258e-01, -1.1374595656596877e-01,  1.8008355688219316e-01,  1.6336977834106883e-02,  1.4437272264257908e-01,  1.0199253229094009e-01,  2.1716267002670653e-01,  1.2929544864075966e-02,  2.6902789655513002e-04
   138,  2.4321e+02,  1.2341872777954258e-01, -1.1374595656596877e-01,  1.8008355688219316e-01,  1.6336962932945689e-02,  1.4437273754374028e-01,  1.0199253229094009e-01,  2.1716267002670653e-01,  1.2929544864075966e-02,  2.6902789618773998e-04
   139,  2.4478e+02,  1.2341872777954258e-01, -1.1374595656596877e-01,  1.8008355688219316e-01,  1.6336962932945689e-02,  1.4437272264257908e-01,  1.0199254719210128e-01,  2.1716267002670653e-01,  1.2929544864075966e-02,  2.6902802480611087e-04
   140,  2.4633e+02,  1.2341872777954258e-01, -1.1374595656596877e-01,  1.8008355688219316e-01,  1.6336962932945689e-02,  1.4437272264257908e-01,  1.0199253229094009e-01,  2.1716268492786772e-01,  1.2929544864075966e-02,  2.6902769937153505e-04
   141,  2.4781e+02,  1.2341872777954258e-01, -1.1374595656596877e-01,  1.8008355688219316e-01,  1.6336962932945689e-02,  1.4437272264257908e-01,  1.0199253229094009e-01,  2.1716267002670653e-01,  1.2929559765237160e-02,  2.6902788911536935e-04
   142,  2.4938e+02,  1.2353555580973194e-01, -1.1332215199781952e-01,  1.8049365949602875e-01,  1.5624107431185825e-02,  1.4370371409592139e-01,  1.0235658999741180e-01,  2.1677067276138512e-01,  1.2444359157282521e-02,  2.6890248822239877e-04
   143,  2.5093e+02,  1.2353557071089313e-01, -1.1332215199781952e-01,  1.8049365949602875e-01,  1.5624107431185825e-02,  1.4370371409592139e-01,  1.0235658999741180e-01,  2.1677067276138512e-01,  1.2444359157282521e-02,  2.6890248803529122e-04
   144,  2.5249e+02,  1.2353555580973194e-01, -1.1332216689898071e-01,  1.8049365949602875e-01,  1.5624107431185825e-02,  1.4370371409592139e-01,  1.0235658999741180e-01,  2.1677067276138512e-01,  1.2444359157282521e-02,  2.6890247848103507e-04
   145,  2.5403e+02,  1.2353555580973194e-01, -1.1332215199781952e-01,  1.8049367439718994e-01,  1.5624107431185825e-02,  1.4370371409592139e-01,  1.0235658999741180e-01,  2.1677067276138512e-01,  1.2444359157282521e-02,  2.6890251261861575e-04
   146,  2.5567e+02,  1.2353555580973194e-01, -1.1332215199781952e-01,  1.8049365949602875e-01,  1.5624122332347019e-02,  1.4370371409592139e-01,  1.0235658999741180e-01,  2.1677067276138512e-01,  1.2444359157282521e-02,  2.6890248574414538e-04
   147,  2.5738e+02,  1.2353555580973194e-01, -1.1332215199781952e-01,  1.8049365949602875e-01,  1.5624107431185825e-02,  1.4370372899708259e-01,  1.0235658999741180e-01,  2.1677067276138512e-01,  1.2444359157282521e-02,  2.6890248837803783e-04
   148,  2.5893e+02,  1.2353555580973194e-01, -1.1332215199781952e-01,  1.8049365949602875e-01,  1.5624107431185825e-02,  1.4370371409592139e-01,  1.0235660489857300e-01,  2.1677067276138512e-01,  1.2444359157282521e-02,  2.6890247315403430e-04
   149,  2.6053e+02,  1.2353555580973194e-01, -1.1332215199781952e-01,  1.8049365949602875e-01,  1.5624107431185825e-02,  1.4370371409592139e-01,  1.0235658999741180e-01,  2.1677068766254631e-01,  1.2444359157282521e-02,  2.6890251000560677e-04
   150,  2.6210e+02,  1.2353555580973194e-01, -1.1332215199781952e-01,  1.8049365949602875e-01,  1.5624107431185825e-02,  1.4370371409592139e-01,  1.0235658999741180e-01,  2.1677067276138512e-01,  1.2444374058443715e-02,  2.6890249067331167e-04
   151,  2.6370e+02,  1.2400104898265432e-01, -1.1336430202991277e-01,  1.7863993977285120e-01,  1.6336609873609902e-02,  1.4263976549261637e-01,  1.0335635111267444e-01,  2.1952212185087894e-01,  1.3320042628205228e-02,  2.6924724660446950e-04
   152,  2.6530e+02,  1.2366909990652908e-01, -1.1332946662396419e-01,  1.8002716088072804e-01,  1.5802249939441917e-02,  1.4345164354008466e-01,  1.0260708561463228e-01,  2.1745943887436581e-01,  1.2660044940766503e-02,  2.6890008535284001e-04
   153,  2.6684e+02,  1.2366911480769027e-01, -1.1332946662396419e-01,  1.8002716088072804e-01,  1.5802249939441917e-02,  1.4345164354008466e-01,  1.0260708561463228e-01,  2.1745943887436581e-01,  1.2660044940766503e-02,  2.6890008529223468e-04
   154,  2.6842e+02,  1.2366909990652908e-01, -1.1332948152512538e-01,  1.8002716088072804e-01,  1.5802249939441917e-02,  1.4345164354008466e-01,  1.0260708561463228e-01,  2.1745943887436581e-01,  1.2660044940766503e-02,  2.6890009341315100e-04
   155,  2.7004e+02,  1.2366909990652908e-01, -1.1332946662396419e-01,  1.8002717578188923e-01,  1.5802249939441917e-02,  1.4345164354008466e-01,  1.0260708561463228e-01,  2.1745943887436581e-01,  1.2660044940766503e-02,  2.6890006545560261e-04
   156,  2.7167e+02,  1.2366909990652908e-01, -1.1332946662396419e-01,  1.8002716088072804e-01,  1.5802264840603111e-02,  1.4345164354008466e-01,  1.0260708561463228e-01,  2.1745943887436581e-01,  1.2660044940766503e-02,  2.6890008570964232e-04
   157,  2.7328e+02,  1.2366909990652908e-01, -1.1332946662396419e-01,  1.8002716088072804e-01,  1.5802249939441917e-02,  1.4345165844124586e-01,  1.0260708561463228e-01,  2.1745943887436581e-01,  1.2660044940766503e-02,  2.6890008534646533e-04
   158,  2.7486e+02,  1.2366909990652908e-01, -1.1332946662396419e-01,  1.8002716088072804e-01,  1.5802249939441917e-02,  1.4345164354008466e-01,  1.0260710051579347e-01,  2.1745943887436581e-01,  1.2660044940766503e-02,  2.6890009688709695e-04
   159,  2.7646e+02,  1.2366909990652908e-01, -1.1332946662396419e-01,  1.8002716088072804e-01,  1.5802249939441917e-02,  1.4345164354008466e-01,  1.0260708561463228e-01,  2.1745945377552700e-01,  1.2660044940766503e-02,  2.6890006809468330e-04
   160,  2.7811e+02,  1.2366909990652908e-01, -1.1332946662396419e-01,  1.8002716088072804e-01,  1.5802249939441917e-02,  1.4345164354008466e-01,  1.0260708561463228e-01,  2.1745943887436581e-01,  1.2660059841927697e-02,  2.6890008476011806e-04
   161,  2.7968e+02,  1.2364960224748403e-01, -1.1330286652717268e-01,  1.8014919188403661e-01,  1.5722721243153607e-02,  1.4345835314158309e-01,  1.0257635286711822e-01,  2.1729123934488739e-01,  1.2585423106891501e-02,  2.6889719056309648e-04
   162,  2.8130e+02,  1.2364961714864522e-01, -1.1330286652717268e-01,  1.8014919188403661e-01,  1.5722721243153607e-02,  1.4345835314158309e-01,  1.0257635286711822e-01,  2.1729123934488739e-01,  1.2585423106891501e-02,  2.6889719056020367e-04
   163,  2.8285e+02,  1.2364960224748403e-01, -1.1330288142833388e-01,  1.8014919188403661e-01,  1.5722721243153607e-02,  1.4345835314158309e-01,  1.0257635286711822e-01,  2.1729123934488739e-01,  1.2585423106891501e-02,  2.6889719090596333e-04
   164,  2.8439e+02,  1.2364960224748403e-01, -1.1330286652717268e-01,  1.8014920678519780e-01,  1.5722721243153607e-02,  1.4345835314158309e-01,  1.0257635286711822e-01,  2.1729123934488739e-01,  1.2585423106891501e-02,  2.6889718967156598e-04
   165,  2.8596e+02,  1.2364960224748403e-01, -1.1330286652717268e-01,  1.8014919188403661e-01,  1.5722736144314801e-02,  1.4345835314158309e-01,  1.0257635286711822e-01,  2.1729123934488739e-01,  1.2585423106891501e-02,  2.6889719078263891e-04
   166,  2.8749e+02,  1.2364960224748403e-01, -1.1330286652717268e-01,  1.8014919188403661e-01,  1.5722721243153607e-02,  1.4345836804274428e-01,  1.0257635286711822e-01,  2.1729123934488739e-01,  1.2585423106891501e-02,  2.6889719055878103e-04
   167,  2.8907e+02,  1.2364960224748403e-01, -1.1330286652717268e-01,  1.8014919188403661e-01,  1.5722721243153607e-02,  1.4345835314158309e-01,  1.0257636776827941e-01,  2.1729123934488739e-01,  1.2585423106891501e-02,  2.6889719146675221e-04
   168,  2.9064e+02,  1.2364960224748403e-01, -1.1330286652717268e-01,  1.8014919188403661e-01,  1.5722721243153607e-02,  1.4345835314158309e-01,  1.0257635286711822e-01,  2.1729125424604859e-01,  1.2585423106891501e-02,  2.6889718966471127e-04
   169,  2.9223e+02,  1.2364960224748403e-01, -1.1330286652717268e-01,  1.8014919188403661e-01,  1.5722721243153607e-02,  1.4345835314158309e-01,  1.0257635286711822e-01,  2.1729123934488739e-01,  1.2585438008052695e-02,  2.6889719070409204e-04
   170,  2.9376e+02,  1.2359879559216314e-01, -1.1329272082566048e-01,  1.8038059023452824e-01,  1.5628768665506779e-02,  1.4358547254723047e-01,  1.0245352502672253e-01,  2.1694552149055416e-01,  1.2472334192571370e-02,  2.6889811546530789e-04
   171,  2.9540e+02,  1.2363949898389494e-01, -1.1329961404913531e-01,  1.8020742583765648e-01,  1.5698174533232041e-02,  1.4348789131450415e-01,  1.0254596553625214e-01,  2.1720430143712122e-01,  1.2556651616521575e-02,  2.6889680487338633e-04
   172,  2.9702e+02,  1.2363951388505613e-01, -1.1329961404913531e-01,  1.8020742583765648e-01,  1.5698174533232041e-02,  1.4348789131450415e-01,  1.0254596553625214e-01,  2.1720430143712122e-01,  1.2556651616521575e-02,  2.6889680486427551e-04
   173,  2.9855e+02,  1.2363949898389494e-01, -1.1329962895029651e-01,  1.8020742583765648e-01,  1.5698174533232041e-02,  1.4348789131450415e-01,  1.0254596553625214e-01,  2.1720430143712122e-01,  1.2556651616521575e-02,  2.6889680500418134e-04
   174,  3.0010e+02,  1.2363949898389494e-01, -1.1329961404913531e-01,  1.8020744073881767e-01,  1.5698174533232041e-02,  1.4348789131450415e-01,  1.0254596553625214e-01,  2.1720430143712122e-01,  1.2556651616521575e-02,  2.6889680471972854e-04
   175,  3.0167e+02,  1.2363949898389494e-01, -1.1329961404913531e-01,  1.8020742583765648e-01,  1.5698189434393234e-02,  1.4348789131450415e-01,  1.0254596553625214e-01,  2.1720430143712122e-01,  1.2556651616521575e-02,  2.6889680489273208e-04
   176,  3.0320e+02,  1.2363949898389494e-01, -1.1329961404913531e-01,  1.8020742583765648e-01,  1.5698174533232041e-02,  1.4348790621566535e-01,  1.0254596553625214e-01,  2.1720430143712122e-01,  1.2556651616521575e-02,  2.6889680485965838e-04
   177,  3.0477e+02,  1.2363949898389494e-01, -1.1329961404913531e-01,  1.8020742583765648e-01,  1.5698174533232041e-02,  1.4348789131450415e-01,  1.0254598043741334e-01,  2.1720430143712122e-01,  1.2556651616521575e-02,  2.6889680510443757e-04
   178,  3.0642e+02,  1.2363949898389494e-01, -1.1329961404913531e-01,  1.8020742583765648e-01,  1.5698174533232041e-02,  1.4348789131450415e-01,  1.0254596553625214e-01,  2.1720431633828241e-01,  1.2556651616521575e-02,  2.6889680472199094e-04
   179,  3.0824e+02,  1.2363949898389494e-01, -1.1329961404913531e-01,  1.8020742583765648e-01,  1.5698174533232041e-02,  1.4348789131450415e-01,  1.0254596553625214e-01,  2.1720430143712122e-01,  1.2556666517682769e-02,  2.6889680494678574e-04
   180,  3.0987e+02,  1.2361834037030099e-01, -1.1329062764671591e-01,  1.8031210041763904e-01,  1.5650294138594142e-02,  1.4354319500808693e-01,  1.0249591182875704e-01,  2.1704960853566072e-01,  1.2502006021220809e-02,  2.6889717494164096e-04
   181,  3.1146e+02,  1.2363642526414342e-01, -1.1329446911052586e-01,  1.8023363080826757e-01,  1.5682737889621226e-02,  1.4350024973273826e-01,  1.0253665221707192e-01,  2.1716638047737427e-01,  1.2540754230654143e-02,  2.6889678937381075e-04
   182,  3.1310e+02,  1.2363644016530462e-01, -1.1329446911052586e-01,  1.8023363080826757e-01,  1.5682737889621226e-02,  1.4350024973273826e-01,  1.0253665221707192e-01,  2.1716638047737427e-01,  1.2540754230654143e-02,  2.6889678939844973e-04
   183,  3.1476e+02,  1.2363642526414342e-01, -1.1329448401168705e-01,  1.8023363080826757e-01,  1.5682737889621226e-02,  1.4350024973273826e-01,  1.0253665221707192e-01,  2.1716638047737427e-01,  1.2540754230654143e-02,  2.6889678941631598e-04
   184,  3.1638e+02,  1.2363642526414342e-01, -1.1329446911052586e-01,  1.8023364570942876e-01,  1.5682737889621226e-02,  1.4350024973273826e-01,  1.0253665221707192e-01,  2.1716638047737427e-01,  1.2540754230654143e-02,  2.6889678942835561e-04
   185,  3.1795e+02,  1.2363642526414342e-01, -1.1329446911052586e-01,  1.8023363080826757e-01,  1.5682752790782420e-02,  1.4350024973273826e-01,  1.0253665221707192e-01,  2.1716638047737427e-01,  1.2540754230654143e-02,  2.6889678940721177e-04
   186,  3.1957e+02,  1.2363642526414342e-01, -1.1329446911052586e-01,  1.8023363080826757e-01,  1.5682737889621226e-02,  1.4350026463389945e-01,  1.0253665221707192e-01,  2.1716638047737427e-01,  1.2540754230654143e-02,  2.6889678936620751e-04
   187,  3.2113e+02,  1.2363642526414342e-01, -1.1329446911052586e-01,  1.8023363080826757e-01,  1.5682737889621226e-02,  1.4350024973273826e-01,  1.0253666711823312e-01,  2.1716638047737427e-01,  1.2540754230654143e-02,  2.6889678948328866e-04
   188,  3.2270e+02,  1.2363642526414342e-01, -1.1329446911052586e-01,  1.8023363080826757e-01,  1.5682737889621226e-02,  1.4350024973273826e-01,  1.0253665221707192e-01,  2.1716639537853547e-01,  1.2540754230654143e-02,  2.6889678941414014e-04
   189,  3.2435e+02,  1.2363642526414342e-01, -1.1329446911052586e-01,  1.8023363080826757e-01,  1.5682737889621226e-02,  1.4350024973273826e-01,  1.0253665221707192e-01,  2.1716638047737427e-01,  1.2540769131815337e-02,  2.6889678939607815e-04
   190,  3.2596e+02,  1.2362256902401383e-01, -1.1329942268126286e-01,  1.8025590101904840e-01,  1.5681263300223364e-02,  1.4352409992027551e-01,  1.0251816734368256e-01,  2.1713148529259427e-01,  1.2533808929238985e-02,  2.6889682935702692e-04
   191,  3.2758e+02,  1.2362933752348744e-01, -1.1329648570776779e-01,  1.8023779285671307e-01,  1.5683817925013315e-02,  1.4350702719646719e-01,  1.0253235407576725e-01,  2.1715982784472687e-01,  1.2540007866975412e-02,  2.6889679222590637e-04
   192,  3.2914e+02,  1.2363351725528343e-01, -1.1329478675703611e-01,  1.8023421412317234e-01,  1.5682915175359181e-02,  1.4350151471598926e-01,  1.0253625478718752e-01,  2.1716562750236479e-01,  1.2540556327776268e-02,  2.6889678895490918e-04
   193,  3.3074e+02,  1.2363353215644463e-01, -1.1329478675703611e-01,  1.8023421412317234e-01,  1.5682915175359181e-02,  1.4350151471598926e-01,  1.0253625478718752e-01,  2.1716562750236479e-01,  1.2540556327776268e-02,  2.6889678893510076e-04
   194,  3.3235e+02,  1.2363351725528343e-01, -1.1329480165819730e-01,  1.8023421412317234e-01,  1.5682915175359181e-02,  1.4350151471598926e-01,  1.0253625478718752e-01,  2.1716562750236479e-01,  1.2540556327776268e-02,  2.6889678896801995e-04
   195,  3.3387e+02,  1.2363351725528343e-01, -1.1329478675703611e-01,  1.8023422902433353e-01,  1.5682915175359181e-02,  1.4350151471598926e-01,  1.0253625478718752e-01,  2.1716562750236479e-01,  1.2540556327776268e-02,  2.6889678905932994e-04
   196,  3.3548e+02,  1.2363351725528343e-01, -1.1329478675703611e-01,  1.8023421412317234e-01,  1.5682930076520375e-02,  1.4350151471598926e-01,  1.0253625478718752e-01,  2.1716562750236479e-01,  1.2540556327776268e-02,  2.6889678894963676e-04
   197,  3.3708e+02,  1.2363351725528343e-01, -1.1329478675703611e-01,  1.8023421412317234e-01,  1.5682915175359181e-02,  1.4350152961715046e-01,  1.0253625478718752e-01,  2.1716562750236479e-01,  1.2540556327776268e-02,  2.6889678893940965e-04
   198,  3.3860e+02,  1.2363351725528343e-01, -1.1329478675703611e-01,  1.8023421412317234e-01,  1.5682915175359181e-02,  1.4350151471598926e-01,  1.0253626968834871e-01,  2.1716562750236479e-01,  1.2540556327776268e-02,  2.6889678898494950e-04
   199,  3.4014e+02,  1.2363351725528343e-01, -1.1329478675703611e-01,  1.8023421412317234e-01,  1.5682915175359181e-02,  1.4350151471598926e-01,  1.0253625478718752e-01,  2.1716564240352598e-01,  1.2540556327776268e-02,  2.6889678904143410e-04
   200,  3.4176e+02,  1.2363351725528343e-01, -1.1329478675703611e-01,  1.8023421412317234e-01,  1.5682915175359181e-02,  1.4350151471598926e-01,  1.0253625478718752e-01,  2.1716562750236479e-01,  1.2540571228937461e-02,  2.6889678897412705e-04
   201,  3.4332e+02,  1.2363398368293128e-01, -1.1329485197694060e-01,  1.8023394895418979e-01,  1.5683079522870437e-02,  1.4350192700227291e-01,  1.0253639971093471e-01,  2.1716605229304456e-01,  1.2540679910292184e-02,  2.6889678831967144e-04
   202,  3.4490e+02,  1.2363399858409248e-01, -1.1329485197694060e-01,  1.8023394895418979e-01,  1.5683079522870437e-02,  1.4350192700227291e-01,  1.0253639971093471e-01,  2.1716605229304456e-01,  1.2540679910292184e-02,  2.6889678832347830e-04
   203,  3.4649e+02,  1.2363398368293128e-01, -1.1329486687810179e-01,  1.8023394895418979e-01,  1.5683079522870437e-02,  1.4350192700227291e-01,  1.0253639971093471e-01,  2.1716605229304456e-01,  1.2540679910292184e-02,  2.6889678835088091e-04
   204,  3.4808e+02,  1.2363398368293128e-01, -1.1329485197694060e-01,  1.8023396385535098e-01,  1.5683079522870437e-02,  1.4350192700227291e-01,  1.0253639971093471e-01,  2.1716605229304456e-01,  1.2540679910292184e-02,  2.6889678844391158e-04
   205,  3.4986e+02,  1.2363398368293128e-01, -1.1329485197694060e-01,  1.8023394895418979e-01,  1.5683094424031631e-02,  1.4350192700227291e-01,  1.0253639971093471e-01,  2.1716605229304456e-01,  1.2540679910292184e-02,  2.6889678836324754e-04
   206,  3.5144e+02,  1.2363398368293128e-01, -1.1329485197694060e-01,  1.8023394895418979e-01,  1.5683079522870437e-02,  1.4350194190343410e-01,  1.0253639971093471e-01,  2.1716605229304456e-01,  1.2540679910292184e-02,  2.6889678832993521e-04
   207,  3.5303e+02,  1.2363398368293128e-01, -1.1329485197694060e-01,  1.8023394895418979e-01,  1.5683079522870437e-02,  1.4350192700227291e-01,  1.0253641461209591e-01,  2.1716605229304456e-01,  1.2540679910292184e-02,  2.6889678839000673e-04
   208,  3.5457e+02,  1.2363398368293128e-01, -1.1329485197694060e-01,  1.8023394895418979e-01,  1.5683079522870437e-02,  1.4350192700227291e-01,  1.0253639971093471e-01,  2.1716606719420575e-01,  1.2540679910292184e-02,  2.6889678840263356e-04
   209,  3.5618e+02,  1.2363398368293128e-01, -1.1329485197694060e-01,  1.8023394895418979e-01,  1.5683079522870437e-02,  1.4350192700227291e-01,  1.0253639971093471e-01,  2.1716605229304456e-01,  1.2540694811453378e-02,  2.6889678833990737e-04
